Brand,Series,Consumption,EnergyClass,Colour,Weight,Diagonal,IsSmart,Resolution,Depth,Doors,HasFreezer,Height,Volume,Width,Type,Price
HORIZON,series 1,85,C,gray,23,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,515
Sony,series 5,92,A+,silver,23,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,355
Sony,series 3,92,D,silver,23,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,215
Philips,series 5,85,D,blue,23,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,370
Samsung,series 5,95,A+,blue,21,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,692
HORIZON,series 2,99,B,silver,19,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,514
HORIZON,series 4,91,B,silver,23,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,210
LG,series 1,80,A,blue,21,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,652
Panasonic,series 4,91,C,silver,19,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,549
Philips,series 4,78,A+,silver,21,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,682
LG,series 6,95,B,brown,21,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,662
Panasonic,series 3,99,A++,brown,21,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,567
Xiaomi,series 1,92,C,gray,20,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,543
LG,series 1,80,A,yellow,23,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,310
Xiaomi,series 4,99,A+,silver,23,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,600
Xiaomi,series 1,92,A++,blue,23,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,500
Samsung,series 2,85,A+++,green,20,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,683
Samsung,series 1,80,A+,red,19,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,619
Samsung,series 3,90,A,silver,22,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,341
Panasonic,series 4,78,D,gray,23,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,280
HORIZON,series 6,78,A+,gray,19,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,364
HORIZON,series 2,92,B,red,21,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,467
Samsung,series 6,85,B,brown,21,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,742
Xiaomi,series 1,97,A+,silver,22,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,486
LG,series 6,97,D,blue,23,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,645
LG,series 6,97,A++,green,19,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,394
Panasonic,series 3,78,D,yellow,23,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,600
Sony,series 4,95,A+,brown,20,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,633
Panasonic,series 6,90,B,silver,21,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,257
Philips,series 1,91,A,green,22,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,576
HORIZON,series 6,85,D,green,19,60,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,234
Xiaomi,series 6,92,D,yellow,19,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,619
Panasonic,series 6,92,C,yellow,21,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,282
Xiaomi,series 2,91,A+++,green,23,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,590
Philips,series 6,90,A,gray,19,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,724
Sony,series 1,78,C,brown,23,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,545
Samsung,series 4,90,D,gray,19,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,409
HORIZON,series 2,85,D,red,20,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,233
Sony,series 2,92,A+++,yellow,19,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,609
Samsung,series 2,85,A+++,brown,20,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,683
Panasonic,series 5,85,A+++,red,19,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,564
Xiaomi,series 2,91,C,silver,21,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,267
Panasonic,series 1,78,B,yellow,21,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,272
Sony,series 3,95,D,silver,23,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,610
Panasonic,series 2,91,A++,brown,23,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,245
LG,series 6,99,A++,gray,22,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,666
Xiaomi,series 2,85,A+++,brown,21,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,302
HORIZON,series 3,92,A++,green,21,60,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,482
Xiaomi,series 3,95,A+++,yellow,20,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,303
Philips,series 4,80,A,gray,23,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,630
Sony,series 4,78,A,blue,20,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,678
Xiaomi,series 4,90,A+++,silver,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,315
LG,series 3,95,A,silver,20,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,628
LG,series 4,80,C,gray,23,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,620
Panasonic,series 2,85,D,brown,19,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,534
Sony,series 4,97,D,silver,22,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,606
Philips,series 5,85,A+++,green,20,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,423
Xiaomi,series 1,80,A,brown,23,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,210
HORIZON,series 1,78,B,red,20,108,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,193
Panasonic,series 6,92,A,red,20,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,633
Sony,series 1,80,C,silver,21,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,282
Xiaomi,series 6,92,B,green,22,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,586
LG,series 2,92,B,gray,22,60,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,246
HORIZON,series 2,90,C,silver,22,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,211
Sony,series 3,78,C,brown,19,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,649
Xiaomi,series 6,92,A+,brown,20,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,298
HORIZON,series 2,95,D,green,23,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,430
Samsung,series 4,90,A,blue,22,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,321
Xiaomi,series 3,99,D,gray,19,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,184
Samsung,series 4,92,B,green,23,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,625
Philips,series 6,97,B,blue,19,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,679
HORIZON,series 1,85,A++,red,22,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,516
Xiaomi,series 3,95,C,brown,19,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,519
Panasonic,series 5,90,D,silver,23,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,625
Xiaomi,series 4,99,D,silver,20,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,223
Sony,series 6,91,D,gray,21,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,642
Panasonic,series 3,91,A+,red,19,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,284
Xiaomi,series 5,85,A++,silver,22,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,656
LG,series 1,90,A,yellow,20,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,543
Sony,series 6,90,A++,gray,20,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,633
LG,series 3,90,A++,silver,21,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,652
HORIZON,series 6,97,B,red,22,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,516
Xiaomi,series 2,78,A+,gray,20,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,303
Xiaomi,series 5,92,C,silver,19,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,344
Samsung,series 5,90,C,yellow,21,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,432
Sony,series 3,99,A+,brown,20,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,563
Xiaomi,series 1,92,D,yellow,23,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,495
Xiaomi,series 1,92,C,yellow,20,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,503
Sony,series 1,99,A+,gray,20,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,203
Panasonic,series 5,78,A++,blue,20,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,368
Samsung,series 6,85,D,brown,22,60,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,351
HORIZON,series 4,95,C,gray,21,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,237
Xiaomi,series 1,91,A++,silver,21,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,507
Sony,series 2,78,A+,yellow,22,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,281
Xiaomi,series 1,97,A+,green,20,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,488
Xiaomi,series 5,78,B,gray,19,60,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,574
Panasonic,series 4,97,A++,gray,20,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,553
Xiaomi,series 6,91,A+,gray,21,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,662
LG,series 3,92,A+,red,20,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,598
HORIZON,series 6,91,A,yellow,23,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,595
Philips,series 1,99,A+,silver,22,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,221
LG,series 3,78,D,silver,21,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,682
Samsung,series 4,95,A,green,21,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,407
Philips,series 6,90,A,yellow,20,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,363
Philips,series 6,90,D,blue,21,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,647
LG,series 1,95,D,yellow,20,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,593
Panasonic,series 4,97,A,yellow,23,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,520
LG,series 3,85,A+,red,23,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,630
HORIZON,series 1,92,B,silver,20,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,228
HORIZON,series 2,97,B,gray,22,214,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,536
Samsung,series 3,80,A+++,silver,20,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,328
LG,series 6,97,A,silver,23,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,660
Samsung,series 2,78,B,yellow,19,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,654
Sony,series 5,97,D,silver,22,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,346
Panasonic,series 1,85,A++,brown,20,108,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,518
Xiaomi,series 5,92,A++,brown,22,108,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,301
Sony,series 6,97,A++,blue,23,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,690
Xiaomi,series 2,95,B,blue,23,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,180
Samsung,series 2,80,A,yellow,23,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,330
LG,series 6,92,D,gray,20,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,698
Sony,series 2,90,A++,red,20,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,593
Samsung,series 6,90,D,gray,20,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,688
LG,series 4,85,A+++,green,19,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,644
Samsung,series 1,80,C,green,22,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,621
Sony,series 1,78,A,yellow,19,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,599
Sony,series 3,95,A+,silver,21,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,232
Samsung,series 3,78,A+,gray,22,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,641
Xiaomi,series 5,97,B,blue,22,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,616
Sony,series 3,92,A,red,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,290
Xiaomi,series 5,99,D,green,21,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,542
Xiaomi,series 2,78,A++,silver,19,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,589
LG,series 1,80,A+++,yellow,21,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,667
HORIZON,series 1,85,A+++,gray,21,60,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,462
Panasonic,series 1,97,D,green,21,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,507
Panasonic,series 4,92,C,gray,23,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,520
Philips,series 2,99,D,yellow,22,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,281
Philips,series 6,85,A++,silver,21,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,397
Philips,series 2,91,D,gray,20,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,323
Sony,series 4,99,A,yellow,22,80,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,556
Panasonic,series 4,99,A+++,blue,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,270
Samsung,series 1,80,D,silver,22,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,576
Panasonic,series 2,85,B,yellow,21,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,242
HORIZON,series 2,99,A,red,21,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,177
HORIZON,series 6,97,B,silver,23,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,615
HORIZON,series 5,78,C,green,22,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,306
Philips,series 1,80,A+++,silver,21,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,627
LG,series 5,85,B,red,20,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,663
HORIZON,series 4,85,A,gray,21,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,267
Xiaomi,series 4,92,A+++,silver,23,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,605
Panasonic,series 3,80,D,green,20,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,278
Philips,series 1,95,A,silver,21,108,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,247
Xiaomi,series 3,95,A+,silver,23,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,530
LG,series 2,95,A,blue,19,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,549
Sony,series 1,99,A,gray,22,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,556
Samsung,series 3,90,C,green,19,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,674
HORIZON,series 2,92,C,brown,20,214,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,543
LG,series 4,97,B,red,19,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,599
LG,series 3,80,A++,red,22,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,301
LG,series 5,91,B,silver,19,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,694
Xiaomi,series 6,99,A+++,green,22,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,291
Xiaomi,series 5,78,C,silver,19,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,349
Panasonic,series 4,92,C,silver,23,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,580
Panasonic,series 2,78,A+++,blue,20,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,253
Philips,series 6,85,A+,red,22,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,691
Xiaomi,series 2,90,A,green,21,214,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,302
Philips,series 5,80,B,silver,20,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,608
Xiaomi,series 4,78,C,green,20,60,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,248
Samsung,series 2,99,B,blue,20,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,333
Panasonic,series 2,97,C,green,19,60,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,454
Philips,series 5,80,C,red,22,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,361
Samsung,series 4,97,A+++,silver,23,123,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,675
LG,series 3,99,A+,brown,19,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,284
Philips,series 1,80,C,yellow,21,108,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,562
Philips,series 3,92,D,blue,20,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,538
Philips,series 2,80,D,blue,20,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,258
Xiaomi,series 6,97,A+++,yellow,22,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,316
Philips,series 4,78,A,gray,23,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,315
HORIZON,series 3,92,A+,silver,20,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,258
Samsung,series 4,95,A+++,silver,21,60,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,622
Panasonic,series 5,78,A+,red,23,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,660
Samsung,series 1,99,D,green,19,108,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,264
Samsung,series 1,95,A++,brown,21,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,277
Panasonic,series 5,85,A++,brown,19,60,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,259
Philips,series 4,92,A+,red,19,214,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,679
Philips,series 6,80,A+++,silver,22,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,446
Sony,series 2,90,A+,brown,19,214,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,629
HORIZON,series 3,97,A++,gray,19,60,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,474
Xiaomi,series 5,97,A++,brown,21,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,352
LG,series 3,97,A++,blue,20,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,653
HORIZON,series 2,97,A+,silver,22,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,526
Xiaomi,series 3,85,D,silver,23,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,530
HORIZON,series 4,85,D,red,23,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,530
Xiaomi,series 6,90,A+,silver,22,80,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,606
Panasonic,series 1,85,A+++,yellow,20,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,523
Panasonic,series 5,92,C,blue,20,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,303
HORIZON,series 2,78,A+,gray,22,125,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,261
Samsung,series 4,92,B,green,23,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,345
Panasonic,series 3,92,B,silver,20,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,588
Sony,series 1,90,C,silver,21,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,212
Philips,series 6,85,C,yellow,23,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,335
LG,series 3,80,A+++,red,22,125,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,686
Panasonic,series 3,91,C,silver,20,125,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,268
Panasonic,series 6,95,A+++,yellow,19,80,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,584
Xiaomi,series 3,78,A+,red,20,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,343
Xiaomi,series 1,85,A+,gray,23,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,550
Xiaomi,series 3,80,A+++,gray,21,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,647
Philips,series 4,92,C,silver,23,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,280
Sony,series 3,85,B,silver,19,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,604
HORIZON,series 4,95,A,silver,21,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,487
Panasonic,series 3,99,A+,green,21,123,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,242
Xiaomi,series 6,92,A++,blue,23,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,620
Samsung,series 6,92,A,blue,20,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,413
Philips,series 3,80,C,green,20,80,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,583
Samsung,series 4,91,A,silver,21,125,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,697
LG,series 4,92,A+,silver,23,214,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,695
Philips,series 6,78,C,gray,21,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,707
Xiaomi,series 4,92,D,yellow,22,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,296
LG,series 1,91,A++,green,19,125,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,329
Panasonic,series 5,85,C,red,20,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,618
LG,series 4,90,D,green,22,125,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,666
HORIZON,series 4,80,A,blue,20,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,233
Panasonic,series 4,97,D,green,23,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,245
Sony,series 1,91,D,silver,22,123,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,541
LG,series 1,90,B,red,20,108,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,578
Sony,series 2,80,A+++,silver,20,125,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,628
Philips,series 2,78,C,blue,22,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,606
Sony,series 2,99,A+++,silver,20,123,true,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,573
LG,series 2,78,D,gray,22,60,true,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,561
Panasonic,series 4,91,D,green,21,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,542
HORIZON,series 2,99,A++,gray,20,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,208
Panasonic,series 3,80,C,silver,19,108,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,244
LG,series 4,80,D,silver,21,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,357
Philips,series 5,92,A+,red,19,214,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,399
Philips,series 5,91,A++,silver,22,60,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,606
Samsung,series 6,92,A++,blue,20,214,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,463
HORIZON,series 2,97,D,red,21,123,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,187
Sony,series 2,85,A++,silver,23,60,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,535
Philips,series 5,85,A+++,gray,19,123,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,684
Panasonic,series 5,95,A+,blue,22,123,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,291
Philips,series 2,85,A,yellow,20,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,288
HORIZON,series 1,85,C,blue,19,123,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,199
Samsung,series 5,80,B,silver,22,108,true,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,686
LG,series 2,80,D,green,22,125,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,336
HORIZON,series 4,97,D,silver,19,214,true,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,569
Panasonic,series 4,95,A+,gray,19,80,false,HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,234
Sony,series 3,95,A++,red,22,80,false,Full HD,NULL,NULL,NULL,NULL,NULL,NULL,Television,256
Philips,series 4,78,C,yellow,22,108,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,326
Sony,series 3,90,B,yellow,22,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,256
Xiaomi,series 6,99,A,green,20,80,false,4K,NULL,NULL,NULL,NULL,NULL,NULL,Television,278
Xiaomi,series 3,78,A++,gray,23,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,265
Sony,series 4,92,A,gray,23,214,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,350
Philips,series 1,99,A++,silver,19,80,false,8K,NULL,NULL,NULL,NULL,NULL,NULL,Television,229
